Timestamp	Call	MHz	SNR	Drift	Grid	Pwr	Reporter	RGrid	km	az	GLat	GLong	RLat	RLong
2017-12-13T14:22:00Z	ZS6GL	7.040098	-22	-2	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T14:40:00Z	ZS6GOO	7.040038	-15	-1	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T14:50:00Z	ZS6GOO	7.040034	-16	-2	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T14:54:00Z	ZS6GL	7.040095	-18	-1	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T15:00:00Z	ZS6GOO	7.040037	-17	-1	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T15:10:00Z	ZS6GOO	7.040036	-17	-3	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T15:20:00Z	ZS6GOO	7.040032	-16	-1	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T15:30:00Z	ZS6GOO	7.040031	-21	-1	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T15:32:00Z	ZS4BFN	7.040039	-13	-1	KG30bv	0.2	ZS6HAK	KG43av	383	30	-29.125	26.083333333333332	-26.125	28.0
2017-12-13T15:38:00Z	ZS6GL	7.040098	-22	-2	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T15:40:00Z	ZS6GOO	7.040032	-22	-1	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T15:50:00Z	ZS6GOO	7.040035	-22	-3	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T15:54:00Z	ZS6GL	7.040094	-21	0	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T15:56:00Z	ZS1OA	7.039999	-6	0	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T16:00:00Z	ZS6GOO	7.040036	-20	-1	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T16:02:00Z	ZS4BFN	7.040044	-23	-2	KG30bv	0.2	ZS6HAK	KG43av	383	30	-29.125	26.083333333333332	-26.125	28.0
2017-12-13T16:06:00Z	ZS6GL	7.040094	-22	0	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T16:18:00Z	9K2/VO1DZA	7.040006	-20	-3	LL49bc	5	ZS6HAK	KG43av	6502	201	29.083333333333332	48.083333333333336	-26.125	28.0
2017-12-13T16:20:00Z	ZS6GOO	7.040029	-21	-1	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T16:30:00Z	ZS6GOO	7.040030	-21	-1	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T16:38:00Z	ZS6GL	7.040096	-22	-1	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T16:38:00Z	9K2/VO1DZA	7.040009	-21	-3	LL49bc	5	ZS6HAK	KG43av	6502	201	29.083333333333332	48.083333333333336	-26.125	28.0
